2018-09-10 18:14:35,312 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-10 18:16:34,092 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-24 18:16:34' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-24 18:16:34', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-10 18:16:34,174 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-24 18:16:34' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-24 18:16:34', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-10 18:16:34,434 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-10 18:16:34,454 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-10 18:16:34,476 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT VERSION(); args=None
2018-09-10 18:16:34,660 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-10 18:16:34,680 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf' AND `django_session`.`expire_date` > '2018-09-10 18:16:34'); args=('chn2ba43a129782b726cf2e15318dccf', u'2018-09-10 18:16:34')
2018-09-10 18:16:34,706 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf' LIMIT 1; args=('chn2ba43a129782b726cf2e15318dccf',)
2018-09-10 18:16:34,730 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'l87q278ud6y5gdv2svi2vgl4vi4uomps' AND `django_session`.`expire_date` > '2018-09-10 18:16:34'); args=(u'l87q278ud6y5gdv2svi2vgl4vi4uomps', u'2018-09-10 18:16:34')
2018-09-10 18:16:34,753 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-10 18:16:34,775 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-10 18:16:34,796 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `detect_cdn_account_t`.`id`, `detect_cdn_account_t`.`name`, `detect_cdn_account_t`.`account`, `detect_cdn_account_t`.`secretid`, `detect_cdn_account_t`.`secretkey` FROM `detect_cdn_account_t`; args=()
2018-09-10 18:16:34,816 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account`; args=()
2018-09-10 18:16:34,842 utils.py [django.db.backends:91] [DEBUG]- (0.023) SELECT `detect_domains`.`id`, `detect_domains`.`name`, `detect_domains`.`product`, `detect_domains`.`customer`, `detect_domains`.`group_id`, `detect_domains`.`content`, `detect_domains`.`status` FROM `detect_domains` WHERE `detect_domains`.`id` IN (1804) LIMIT 21; args=(1804,)
2018-09-10 18:16:34,865 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_groups`.`id`, `detect_groups`.`group`, `detect_groups`.`client`, `detect_groups`.`method`, `detect_groups`.`ssl`, `detect_groups`.`retry` FROM `detect_groups` WHERE `detect_groups`.`id` = 1; args=(1,)
2018-09-10 18:16:34,890 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_domains`.`id`, `detect_domains`.`name`, `detect_domains`.`product`, `detect_domains`.`customer`, `detect_domains`.`group_id`, `detect_domains`.`content`, `detect_domains`.`status` FROM `detect_domains` WHERE `detect_domains`.`id` IN (1804) LIMIT 21; args=(1804,)
2018-09-10 18:16:34,913 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_groups`.`id`, `detect_groups`.`group`, `detect_groups`.`client`, `detect_groups`.`method`, `detect_groups`.`ssl`, `detect_groups`.`retry` FROM `detect_groups` WHERE `detect_groups`.`id` = 1; args=(1,)
2018-09-10 18:16:34,934 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_domains`.`id`, `detect_domains`.`name`, `detect_domains`.`product`, `detect_domains`.`customer`, `detect_domains`.`group_id`, `detect_domains`.`content`, `detect_domains`.`status` FROM `detect_domains` WHERE `detect_domains`.`id` IN (1804) LIMIT 21; args=(1804,)
2018-09-10 18:16:34,957 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_groups`.`id`, `detect_groups`.`group`, `detect_groups`.`client`, `detect_groups`.`method`, `detect_groups`.`ssl`, `detect_groups`.`retry` FROM `detect_groups` WHERE `detect_groups`.`id` = 1; args=(1,)
2018-09-10 18:16:34,977 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_domains`.`id`, `detect_domains`.`name`, `detect_domains`.`product`, `detect_domains`.`customer`, `detect_domains`.`group_id`, `detect_domains`.`content`, `detect_domains`.`status` FROM `detect_domains` WHERE `detect_domains`.`id` IN (1804) LIMIT 21; args=(1804,)
2018-09-10 18:16:34,999 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_groups`.`id`, `detect_groups`.`group`, `detect_groups`.`client`, `detect_groups`.`method`, `detect_groups`.`ssl`, `detect_groups`.`retry` FROM `detect_groups` WHERE `detect_groups`.`id` = 1; args=(1,)
2018-09-10 18:16:34,818 reflesh_customer.py [django:164] [INFO]- <QuerySet [<domains: 公共客户[pub] | https://www.live-cf002.com | pc : head : ssl | 启用>]>
2018-09-10 18:16:35,019 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `detect_domains`.`id`, `detect_domains`.`name`, `detect_domains`.`product`, `detect_domains`.`customer`, `detect_domains`.`group_id`, `detect_domains`.`content`, `detect_domains`.`status` FROM `detect_domains` WHERE `detect_domains`.`id` IN (1804); args=(1804,)
2018-09-10 18:16:35,042 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `detect_cdn_account_t`.`id`, `detect_cdn_account_t`.`name`, `detect_cdn_account_t`.`account`, `detect_cdn_account_t`.`secretid`, `detect_cdn_account_t`.`secretkey` FROM `detect_cdn_account_t` INNER JOIN `detect_domains_cdn` ON (`detect_cdn_account_t`.`id` = `detect_domains_cdn`.`cdn_account_t_id`) WHERE `detect_domains_cdn`.`domains_id` = 1804; args=(1804,)
2018-09-10 18:16:35,062 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `dns_cf_account`.`id`, `dns_cf_account`.`name`, `dns_cf_account`.`email`, `dns_cf_account`.`key` FROM `dns_cf_account` INNER JOIN `detect_domains_cf` ON (`dns_cf_account`.`id` = `detect_domains_cf`.`cf_account_id`) WHERE `detect_domains_cf`.`domains_id` = 1804; args=(1804,)
2018-09-10 18:16:35,825 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `detect_telegram_chat_group_t`.`id`, `detect_telegram_chat_group_t`.`name`, `detect_telegram_chat_group_t`.`group`, `detect_telegram_chat_group_t`.`group_id` FROM `detect_telegram_chat_group_t` WHERE `detect_telegram_chat_group_t`.`group` = 'kindergarten'; args=('kindergarten',)
2018-09-10 18:16:37,065 telegram.py [django:109] [INFO]- send message successfull!
2018-09-10 18:16:37,105 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'YzQ4MDg3ZGRmMDdlNGY4Y2E3M2U5YWIyNjFjY2EzOWM1ZjEyMzg2Yzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', `expire_date` = '2018-09-24 18:16:37' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'YzQ4MDg3ZGRmMDdlNGY4Y2E3M2U5YWIyNjFjY2EzOWM1ZjEyMzg2Yzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', u'2018-09-24 18:16:37', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-10 18:16:37,190 utils.py [django.db.backends:91] [DEBUG]- (0.022) UPDATE `django_session` SET `session_data` = 'YzQ4MDg3ZGRmMDdlNGY4Y2E3M2U5YWIyNjFjY2EzOWM1ZjEyMzg2Yzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', `expire_date` = '2018-09-24 18:16:37' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'YzQ4MDg3ZGRmMDdlNGY4Y2E3M2U5YWIyNjFjY2EzOWM1ZjEyMzg2Yzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', u'2018-09-24 18:16:37', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-10 18:16:37,453 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-10 18:16:37,476 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf' AND `django_session`.`expire_date` > '2018-09-10 18:16:37'); args=('chn2ba43a129782b726cf2e15318dccf', u'2018-09-10 18:16:37')
2018-09-10 18:16:37,496 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf' LIMIT 1; args=('chn2ba43a129782b726cf2e15318dccf',)
2018-09-10 18:16:37,517 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'l87q278ud6y5gdv2svi2vgl4vi4uomps' AND `django_session`.`expire_date` > '2018-09-10 18:16:37'); args=(u'l87q278ud6y5gdv2svi2vgl4vi4uomps', u'2018-09-10 18:16:37')
2018-09-10 18:16:37,540 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-10 18:16:37,585 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-24 18:16:37' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-24 18:16:37', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-10 18:16:37,673 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-24 18:16:37' WHERE `django_session`.`session_key` = 'chn2ba43a129782b726cf2e15318dccf'; args=(u'NDNmYzJmYWFmMDU5ZDJkOTRmNjNjY2M1N2YwZmI4MGMxMWJkODY2Mzp7InNlc3Npb25pZCI6Imw4N3EyNzh1ZDZ5NWdkdjJzdmkydmdsNHZpNHVvbXBzIiwiX2F1dGhfdXNlcl9oYXNoIjoiZmRiY2U4MTE4OWQzZWViZjNiNjBmZDk2ODFhMzY2NTJlNjMyYzMzNCIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-24 18:16:37', 'chn2ba43a129782b726cf2e15318dccf')
2018-09-11 10:27:32,451 utils.py [django.db.backends:91] [DEBUG]- (0.023) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 10:27:32,471 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 10:27:32,493 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT VERSION(); args=None
2018-09-11 10:27:34,640 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 10:27:34,661 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 10:27:34,684 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT VERSION(); args=None
2018-09-11 10:27:36,775 utils.py [django.db.backends:91] [DEBUG]- (0.021) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 10:27:36,790 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 10:27:36,798 utils.py [django.db.backends:91] [DEBUG]- (0.022) SHOW FULL TABLES; args=None
2018-09-11 10:27:36,813 utils.py [django.db.backends:91] [DEBUG]- (0.023) SHOW FULL TABLES; args=None
2018-09-11 10:27:36,848 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-09-11 10:27:36,849 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-09-11 10:27:57,081 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 10:27:57,101 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 10:27:57,121 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT @@sql_mode; args=None
2018-09-11 10:27:57,144 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT VERSION(); args=None
2018-09-11 10:27:57,773 utils.py [django.db.backends:91] [DEBUG]- (0.022) SHOW FULL TABLES; args=None
2018-09-11 10:27:57,799 utils.py [django.db.backends:91] [DEBUG]- (0.023) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-09-11 10:27:57,831 utils.py [django.db.backends:91] [DEBUG]- (0.022) SHOW FULL TABLES; args=None
2018-09-11 10:27:57,855 utils.py [django.db.backends:91] [DEBUG]- (0.023) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-09-11 10:27:57,996 utils.py [django.db.backends:91] [DEBUG]- (0.022) SHOW FULL TABLES; args=None
2018-09-11 10:27:58,036 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('monitor', '0064_auto_20180911_1027', '2018-09-11 10:27:57'); args=['monitor', u'0064_auto_20180911_1027', u'2018-09-11 10:27:57']
2018-09-11 10:27:58,099 utils.py [django.db.backends:91] [DEBUG]- (0.021) SHOW FULL TABLES; args=None
2018-09-11 10:27:58,122 utils.py [django.db.backends:91] [DEBUG]- (0.023) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2018-09-11 10:27:58,190 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'logentry' AND `django_content_type`.`app_label` = 'admin'); args=('logentry', 'admin')
2018-09-11 10:27:58,213 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
2018-09-11 10:27:58,233 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'admin'; args=('admin',)
2018-09-11 10:27:58,255 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'group' AND `django_content_type`.`app_label` = 'auth'); args=('group', 'auth')
2018-09-11 10:27:58,276 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'permission' AND `django_content_type`.`app_label` = 'auth'); args=('permission', 'auth')
2018-09-11 10:27:58,298 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'auth'); args=('user', 'auth')
2018-09-11 10:27:58,319 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (2, 3, 4) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(2, 3, 4)
2018-09-11 10:27:58,342 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'auth'; args=('auth',)
2018-09-11 10:27:58,362 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'contenttype' AND `django_content_type`.`app_label` = 'contenttypes'); args=('contenttype', 'contenttypes')
2018-09-11 10:27:58,384 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (5) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(5,)
2018-09-11 10:27:58,405 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'contenttypes'; args=('contenttypes',)
2018-09-11 10:27:58,427 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'session' AND `django_content_type`.`app_label` = 'sessions'); args=('session', 'sessions')
2018-09-11 10:27:58,450 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (6) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6,)
2018-09-11 10:27:58,470 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions'; args=('sessions',)
2018-09-11 10:27:58,492 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'userprofile' AND `django_content_type`.`app_label` = 'accounts'); args=('userprofile', 'accounts')
2018-09-11 10:27:58,513 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user_project_authority_t' AND `django_content_type`.`app_label` = 'accounts'); args=('user_project_authority_t', 'accounts')
2018-09-11 10:27:58,536 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (38, 7) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(38, 7)
